line_number,committee_name,file_number,related_line_number,committee_id,recipient_name,recipient_city,recipient_state,recipient_zip,recipient_prefix,recipient_suffix,beneficiary_committee_name,disbursement_type,disbursement_description,disbursement_date,disbursement_amount,semi_annual_bundled_refund,candidate_office,candidate_office_district,transaction_id,image_number,entity_type,amendment_indicator,memo_code,memo_text,back_reference_transaction_id,back_reference_schedule_name,load_timestamp
17,CLAIRE REYNOLDS FOR CONGRESS,1998635,154,C00929711,Odessa Marriott Hotel & Conference Center,Odessa,TX,79761,,,CLAIRE REYNOLDS FOR CONGRESS,,Travel expenses,2026-06-09,294.99,,H,11,SB17.6028,202607169890852660,ORG,N,,,,,2026-07-16 20:06:03
17,CLAIRE REYNOLDS FOR CONGRESS,1998635,153,C00929711,LaJoie,Washington,DC,20007,,,CLAIRE REYNOLDS FOR CONGRESS,,Travel expenses,2026-06-05,1180.00,,H,11,SB17.6043,202607169890852660,IND,N,,,,,2026-07-16 20:06:03
17,CLAIRE REYNOLDS FOR CONGRESS,1998635,152,C00929711,Jill Hays Photography,Austin,TX,787294907,,,CLAIRE REYNOLDS FOR CONGRESS,,Photography,2026-06-03,270.63,,H,11,SB17.6000,202607169890852659,ORG,N,,,,,2026-07-16 20:06:03
17,CLAIRE REYNOLDS FOR CONGRESS,1998635,151,C00929711,"Grassroots Analytics, Inc.",Washington,DC,20001,,,CLAIRE REYNOLDS FOR CONGRESS,,Fundraising services,2026-06-02,500.00,,H,11,SB17.5989,202607169890852659,ORG,N,,,,,2026-07-16 20:06:03
17,CLAIRE REYNOLDS FOR CONGRESS,1998635,150,C00929711,"Grassroots Analytics, Inc.",Washington,DC,20001,,,CLAIRE REYNOLDS FOR CONGRESS,,Fundraising services,2026-05-05,283.33,,H,11,SB17.5988,202607169890852659,ORG,N,,,,,2026-07-16 20:06:03
17,CLAIRE REYNOLDS FOR CONGRESS,1998635,149,C00929711,"Grassroots Analytics, Inc.",Washington,DC,20001,,,CLAIRE REYNOLDS FOR CONGRESS,,Fundraising services,2026-05-04,283.33,,H,11,SB17.5987,202607169890852658,ORG,N,,,,,2026-07-16 20:06:03
17,CLAIRE REYNOLDS FOR CONGRESS,1998635,148,C00929711,"Grassroots Analytics, Inc.",Washington,DC,20001,,,CLAIRE REYNOLDS FOR CONGRESS,,Fundraising services,2026-04-13,250.00,,H,11,SB17.5986,202607169890852658,ORG,N,,,,,2026-07-16 20:06:03
17,CLAIRE REYNOLDS FOR CONGRESS,1998635,147,C00929711,Google,Mountain View,CA,94043,,,CLAIRE REYNOLDS FOR CONGRESS,,Google Workspace,2026-06-01,77.69,,H,11,SB17.5983,202607169890852658,ORG,N,,,,,2026-07-16 20:06:03
17,CLAIRE REYNOLDS FOR CONGRESS,1998635,146,C00929711,Google,Mountain View,CA,94043,,,CLAIRE REYNOLDS FOR CONGRESS,,Google Workspace,2026-05-01,63.53,,H,11,SB17.5982,202607169890852657,ORG,N,,,,,2026-07-16 20:06:03
17,CLAIRE REYNOLDS FOR CONGRESS,1998635,145,C00929711,Google,Mountain View,CA,94043,,,CLAIRE REYNOLDS FOR CONGRESS,,Email and file sharing,2026-04-01,47.33,,H,11,SB17.6039,202607169890852657,ORG,N,,,,,2026-07-16 20:06:03
17,CLAIRE REYNOLDS FOR CONGRESS,1998635,144,C00929711,"Canva US, Inc",Austin,TX,78702,,,CLAIRE REYNOLDS FOR CONGRESS,,Web design services,2026-06-10,85.28,,H,11,SB17.5981,202607169890852657,ORG,N,,,,,2026-07-16 20:06:03
