line_number,committee_name,file_number,related_line_number,committee_id,recipient_name,recipient_city,recipient_state,recipient_zip,recipient_prefix,recipient_suffix,beneficiary_committee_name,disbursement_type,disbursement_description,disbursement_date,disbursement_amount,semi_annual_bundled_refund,candidate_office,candidate_office_district,transaction_id,image_number,entity_type,amendment_indicator,memo_code,memo_text,back_reference_transaction_id,back_reference_schedule_name,load_timestamp
17,LAUREN4TEXAS,1958104,49,C00906149,"Frontline Strategies, LLC.",Elgin,IL,60123,,,LAUREN4TEXAS,,Fundraising Fee,2026-03-26,4480.06,,H,37,SB17.17874,202604069856985397,ORG,A,,,,,2026-04-06 12:28:39
17,LAUREN4TEXAS,1958104,48,C00906149,"Frontline Strategies, LLC.",Elgin,IL,60123,,,LAUREN4TEXAS,,Fundraising Fee,2026-03-11,565.51,,H,37,SB17.17858,202604069856985396,ORG,A,,,,,2026-04-06 12:28:39
17,LAUREN4TEXAS,1958104,47,C00906149,"Frontline Strategies, LLC.",Elgin,IL,60123,,,LAUREN4TEXAS,,Fundraising Fee,2026-03-10,151.50,,H,37,SB17.17856,202604069856985396,ORG,A,,,,,2026-04-06 12:28:39
17,LAUREN4TEXAS,1958104,46,C00906149,"Frontline Strategies, LLC.",Elgin,IL,60123,,,LAUREN4TEXAS,,Fundraising Fee,2026-03-09,783.72,,H,37,SB17.17855,202604069856985396,ORG,A,,,,,2026-04-06 12:28:39
17,LAUREN4TEXAS,1958104,45,C00906149,"Frontline Strategies, LLC.",Elgin,IL,60123,,,LAUREN4TEXAS,,Fundraising Fee,2026-03-09,5.70,,H,37,SB17.17853,202604069856985395,ORG,A,,,,,2026-04-06 12:28:39
17,LAUREN4TEXAS,1958104,44,C00906149,"Frontline Strategies, LLC.",Elgin,IL,60123,,,LAUREN4TEXAS,,Fundraising Fee,2026-03-06,139.01,,H,37,SB17.17851,202604069856985395,ORG,A,,,,,2026-04-06 12:28:39
17,LAUREN4TEXAS,1958104,43,C00906149,"Frontline Strategies, LLC.",Elgin,IL,60123,,,LAUREN4TEXAS,,Fundraising Fee,2026-03-05,108.21,,H,37,SB17.17848,202604069856985395,ORG,A,,,,,2026-04-06 12:28:39
17,LAUREN4TEXAS,1958104,42,C00906149,"Frontline Strategies, LLC.",Elgin,IL,60123,,,LAUREN4TEXAS,,Fundraising Fee,2026-03-04,663.67,,H,37,SB17.17846,202604069856985394,ORG,A,,,,,2026-04-06 12:28:39
17,LAUREN4TEXAS,1958104,41,C00906149,"Frontline Strategies, LLC.",Elgin,IL,60123,,,LAUREN4TEXAS,,Fundraising Fee,2026-03-03,13.84,,H,37,SB17.17844,202604069856985394,ORG,A,,,,,2026-04-06 12:28:39
17,LAUREN4TEXAS,1958104,40,C00906149,"Frontline Strategies, LLC.",Elgin,IL,60123,,,LAUREN4TEXAS,,Fundraising Fee,2026-03-02,17.43,,H,37,SB17.17842,202604069856985394,ORG,A,,,,,2026-04-06 12:28:39
17,LAUREN4TEXAS,1958104,39,C00906149,"Frontline Strategies, LLC.",Elgin,IL,60123,,,LAUREN4TEXAS,,Fundraising Fee,2026-02-27,23.85,,H,37,SB17.17839,202604069856985393,ORG,A,,,,,2026-04-06 12:28:39
17,LAUREN4TEXAS,1958104,38,C00906149,"Frontline Strategies, LLC.",Elgin,IL,60123,,,LAUREN4TEXAS,,Fundraising Fee,2026-02-26,273.66,,H,37,SB17.17836,202604069856985393,ORG,A,,,,,2026-04-06 12:28:39
17,LAUREN4TEXAS,1958104,37,C00906149,"Frontline Strategies, LLC.",Elgin,IL,60123,,,LAUREN4TEXAS,,Fundraising Fee,2026-02-25,279.42,,H,37,SB17.17832,202604069856985393,ORG,A,,,,,2026-04-06 12:28:39
17,LAUREN4TEXAS,1958104,36,C00906149,"Frontline Strategies, LLC.",Elgin,IL,60123,,,LAUREN4TEXAS,,Fundraising Fee,2026-02-24,17.54,,H,37,SB17.17830,202604069856985392,ORG,A,,,,,2026-04-06 12:28:39
17,LAUREN4TEXAS,1958104,35,C00906149,"Frontline Strategies, LLC.",Elgin,IL,60123,,,LAUREN4TEXAS,,Fundraising Fee,2026-02-23,166.97,,H,37,SB17.17827,202604069856985392,ORG,A,,,,,2026-04-06 12:28:39
17,LAUREN4TEXAS,1958104,34,C00906149,"Frontline Strategies, LLC.",Elgin,IL,60123,,,LAUREN4TEXAS,,Fundraising Fee,2026-02-20,234.59,,H,37,SB17.17824,202604069856985392,ORG,A,,,,,2026-04-06 12:28:39
17,LAUREN4TEXAS,1958104,33,C00906149,"Frontline Strategies, LLC.",Elgin,IL,60123,,,LAUREN4TEXAS,,Fundraising Fee,2026-02-19,328.97,,H,37,SB17.17821,202604069856985391,ORG,A,,,,,2026-04-06 12:28:39
17,LAUREN4TEXAS,1958104,32,C00906149,"Frontline Strategies, LLC.",Elgin,IL,60123,,,LAUREN4TEXAS,,Fundraising Fee,2026-02-18,377.63,,H,37,SB17.17819,202604069856985391,ORG,A,,,,,2026-04-06 12:28:39
17,LAUREN4TEXAS,1958104,31,C00906149,"Frontline Strategies, LLC.",Elgin,IL,60123,,,LAUREN4TEXAS,,Fundraising Fee,2026-02-17,580.37,,H,37,SB17.17817,202604069856985391,ORG,A,,,,,2026-04-06 12:28:39
17,LAUREN4TEXAS,1958104,30,C00906149,"Frontline Strategies, LLC.",Elgin,IL,60123,,,LAUREN4TEXAS,,Fundraising Fee,2026-02-13,139.88,,H,37,SB17.17813,202604069856985390,ORG,A,,,,,2026-04-06 12:28:39
17,LAUREN4TEXAS,1958104,29,C00906149,"Frontline Strategies, LLC.",Elgin,IL,60123,,,LAUREN4TEXAS,,Fundraising Fee,2026-02-13,2481.08,,H,37,SB17.17812,202604069856985390,ORG,A,,,,,2026-04-06 12:28:39
17,LAUREN4TEXAS,1958104,28,C00906149,"Frontline Strategies, LLC.",Elgin,IL,60123,,,LAUREN4TEXAS,,Fundraising Fee,2026-02-12,319.64,,H,37,SB17.17809,202604069856985390,ORG,A,,,,,2026-04-06 12:28:39
17,LAUREN4TEXAS,1988187,78,C00906149,WinRed,Arlington,VA,22209,,,LAUREN4TEXAS,,Fundraising Fee,2026-06-30,1.01,,H,37,SB17.19850,202607069874767240,ORG,A,,,,,2026-07-06 10:56:35
17,LAUREN4TEXAS,1988187,77,C00906149,WinRed,Arlington,VA,22209,,,LAUREN4TEXAS,,Fundraising Fee,2026-06-29,0.70,,H,37,SB17.19847,202607069874767239,ORG,A,,,,,2026-07-06 10:56:35
17,LAUREN4TEXAS,1988187,76,C00906149,WinRed,Arlington,VA,22209,,,LAUREN4TEXAS,,Fundraising Fee,2026-06-26,1.28,,H,37,SB17.19845,202607069874767239,ORG,A,,,,,2026-07-06 10:56:35
17,LAUREN4TEXAS,1988187,75,C00906149,WinRed,Arlington,VA,22209,,,LAUREN4TEXAS,,Fundraising Fee,2026-06-25,0.62,,H,37,SB17.19843,202607069874767239,ORG,A,,,,,2026-07-06 10:56:35
17,LAUREN4TEXAS,1988187,74,C00906149,WinRed,Arlington,VA,22209,,,LAUREN4TEXAS,,Fundraising Fee,2026-06-24,5.96,,H,37,SB17.19841,202607069874767238,ORG,A,,,,,2026-07-06 10:56:35
